STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
3898.HK,55.75187683105469,4897,52.46719741821289,-16085.07508468628,-5.89,2015-04-13 09:39:20.633768,2015-04-14 09:39:20.633768,1,79.7372119878562,75.84939257321841,217.30274558556778
2020.HK,13.660405158996582,19999,15.015884399414062,27108.229329109192,9.92,2015-04-09 09:39:20.633768,2015-04-15 09:39:20.633768,4,35.14686611412377,23.330777930574126,495.4938926662351
2778.HK,2.332129955291748,98650,2.574671506881714,23926.724064350128,10.4,2015-03-12 09:39:20.633768,2015-04-29 09:39:20.633768,31,24.210504059967434,22.045107765563976,280.59436085662804
2638.HK,3.387694835662842,76946,3.4135546684265137,1989.810691833496,0.76,2015-04-16 09:39:20.633768,2015-04-30 09:39:20.633768,10,33.68454109181981,27.368593622683306,321.91431712962094
1193.HK,20.890214920043945,12478,21.417537689208984,6579.933513641357,2.52,2015-04-21 09:39:20.633768,2015-05-04 09:39:20.633768,8,75.09414898865876,71.2202163575127,332.99147741519334
1910.HK,25.711687088012695,10138,25.756792068481445,457.2742919921875,0.18,2015-04-22 09:39:20.633768,2015-05-04 09:39:20.633768,7,68.35187312618515,61.87988524954104,300.0183484028596
3331.HK,14.701157569885254,17757,15.065223693847656,6464.722163200378,2.48,2015-05-04 09:39:20.633768,2015-05-11 09:39:20.633768,5,69.11962708471835,59.48686446974391,355.2164297011782
1336.HK,38.41787338256836,6849,36.183448791503906,-15303.57402420044,-5.82,2015-05-11 09:39:20.633768,2015-05-13 09:39:20.633768,2,55.15629542834099,46.75223778864978,174.10687280901104
0973.HK,20.167387008666992,12925,20.800443649291992,8182.257080078125,3.14,2015-04-24 09:39:20.633768,2015-05-19 09:39:20.633768,16,34.67820930517872,28.897694972242242,564.9420532146848
0322.HK,12.64031982421875,20652,12.762008666992188,2513.1179809570312,0.96,2015-05-08 09:39:20.633768,2015-05-22 09:39:20.633768,10,14.990309387332605,10.413989238478633,121.50627038696521
